   5052      103,70     104,00    5,71242    1,81566 
   5053      175,00     176,00    5,33967    1,01283 
   5054      241,70     242,00    7,30198    1,81423 
   5055      174,70     175,00    6,59865    1,82620 
   5056      188,70     189,00    6,53097    1,82412 
   5057      183,70     184,00    6,66406    1,82718 
   5058      148,70     149,00    6,73710    1,82922 
   5059       67,00      76,00    1,93798    0,38799 
   5060      288,70     289,00    7,77212    1,80876 
   5061       20,70      21,00    2,40219    1,85447 
   5062       26,00      27,00    1,82444    1,08455 
   5063       45,00      48,00    2,61981    0,62451 
   5064       15,00      18,00   -0,63384    0,69279 
   5065        7,00       8,00   -0,44745    1,09580 
   5066        0,30       2,00   -4,50654    1,98113 
   5067        4,70       5,00   -0,12799    1,88198 
   5068      141,70     142,00    5,65135    1,83069 
   5069      103,00     106,00    4,55577    0,59378 
   5070        9,70      10,00    5,26636    1,87984 
   5071       52,70      53,00    4,10979    1,81929 
   5072       38,00      39,00    3,46287    1,06883 
   5073      108,70     109,00    6,32847    1,81132 
   5074      215,70     216,00    6,26379    1,82291 
   5075      120,70     121,00    5,79814    1,80867 
   5076       18,70      19,00    3,38522    1,85172 
   5077      151,70     152,00    6,36443    1,83214 
   5078       25,70      26,00    2,88800    1,82753 
   5079       18,00      20,00    0,09927    0,75321 
   5080       13,70      14,00    1,62948    1,83506 
   5081       56,00      57,00    2,94567    1,01751 
   5082        1,00       2,00   -2,84003    1,42705 
   5083       15,70      16,00    1,75395    1,82709 
   5084      189,70     190,00    6,90711    1,82894 
   5085        5,70       6,00    0,33099    1,87943 
   5086        6,70       7,00    0,81154    1,85849 
   5087        7,70       8,00    0,87521    1,84867 
   5088       41,70      42,00    6,68501    1,82642 
   5089       22,00      23,00    0,83059    1,02041 
   5090      122,00     124,00    4,23043    0,72571 
   5091       44,00      45,00    3,15691    1,02356 
   5092        9,70      10,00    0,92582    1,86170 
   5093       53,70      54,00    4,40975    1,83737 
   5094      144,70     145,00    7,03150    1,82994 
   5095       51,00      53,00    3,15028    0,74124 
   5096       95,70      96,00    6,02229    1,82689 
   5097       52,00      54,00    2,70054    0,74368 
   5098       97,00      99,00    4,40358    0,71352 
   5099      182,70     183,00    6,51517    1,82437 
   5100       37,70      38,00    4,24323    1,82430 
   5101       99,00     105,00    2,99332    0,45300 
   5102       32,00      43,00   -1,14144    0,36789 
   5103       41,00      42,00    2,70899    1,02498 
   5104        1,00       8,00   -3,73153    1,18539 
   5105      259,70     260,00    7,63502    1,81388 
   5106      150,70     151,00    6,58669    1,83097 
   5107       57,70      58,00    3,85847    1,82389 
   5108       62,70      63,00    5,42704    1,83307 
   5109       39,70      40,00    6,01055    1,81931 
   5110       74,00      82,00    2,44138    0,39382 
   5111       67,00      70,00    1,88119    0,60409 
   5112       88,00      90,00    3,20306    0,72548 
   5113       38,00      54,00   -1,29991    0,31484 
   5114       27,70      28,00    5,59422    1,85291 
   5115       23,00      27,00    0,21109    0,58771 
   5116       25,00      26,00    1,79092    1,07523 
   5117       39,00      40,00    3,48280    1,01414 
   5118       20,00      22,00    2,19195    0,74766 
   5119       25,00      26,00    3,26785    1,02288 
   5120       41,70      42,00    5,88668    1,83928 
   5121       43,70      44,00    6,14184    1,83856 
   5122       16,70      17,00    3,98495    1,84504 
   5123       15,70      16,00    3,52101    1,84894 
   5124       43,70      44,00    6,14934    1,83835 
   5125       34,00      36,00    2,77435    0,73461 
   5126       27,00      28,00    3,08473    1,02042 
   5127        5,00       8,00    0,17697    0,76249 
   5128        2,00       4,00    2,00497    1,00621 
   5129       15,70      16,00    1,71645    1,82619 
   5130       22,00      27,00   -0,48519    0,54008 
   5131       57,70      58,00    5,94548    1,83972 
   5132       11,00      12,00    0,75448    1,07164 
   5133      116,70     117,00    6,76174    1,80563 
   5134       41,70      42,00    4,12361    1,82486 
   5135       64,00      79,00    1,79898    0,30370 
   5136       74,70      75,00    4,80129    1,83871 
   5137       87,70      88,00    6,00245    1,82277 
   5138       85,00      90,00    3,31488    0,48141 
   5139      121,00     124,00    4,49526    0,59521 
   5140        7,00       9,00   -1,00178    0,80829 
   5141       26,00      31,00    0,10132    0,59089 
   5142      177,00     184,00    4,25437    0,39722 
   5143      165,70     166,00    7,31439    1,82639 
   5144       55,70      56,00    4,27116    1,83491 
   5145       41,70      42,00    6,69295    1,83156 
   5146       38,00      42,00    0,85388    0,55678 
   5147       69,70      70,00    6,30272    1,83244 
   5148      111,70     112,00    5,55374    1,80957 
   5149       43,70      44,00    3,61015    1,84103 
   5150      117,70     118,00    5,69513    1,80985 
   5151       19,00      20,00    2,39540    1,03213 
   5152       90,70      91,00    5,75433    1,82508 
   5153       58,70      59,00    5,81602    1,83807 
   5154       81,70      82,00    5,32745    1,82826 
   5155       38,70      39,00    5,91582    1,83022 
   5156      146,70     147,00    6,13585    1,82779 
   5157        8,00      20,00    0,76344    0,48441 
   5158       97,70      98,00    6,44662    1,81881 
   5159      267,70     268,00    7,58903    1,81155 
   5160       24,00      26,00    1,25829    0,83307 
   5161       53,70      54,00    4,48340    1,83459 
   5162       10,00      11,00   -0,06921    1,05814 
   5163        4,00       7,00   -2,13131    0,76733 
   5164       16,00      17,00    0,61321    1,04867 
   5165       15,00      16,00    1,05104    1,11053 
   5166       54,00      57,00    1,60712    0,60556 
   5167        6,00      11,00   -2,27206    0,61906 
   5168        2,00       3,00   -1,47712    1,22830 
   5169       10,00      13,00   -1,25045    0,68802 
   5170        2,00       5,00   -3,11575    0,96786 
   5171       22,00      25,00    0,90913    0,72351 
   5172       15,70      16,00    2,55114    1,85050 
   5173       14,00      15,00    4,56769    1,06262 
   5174       12,70      13,00    2,52065    1,92617 
   5175       34,70      35,00    3,95597    1,88235 
   5176       34,00      36,00    1,77426    0,76394 
   5177       29,70      30,00    5,24519    1,84833 
   5178       59,00      62,00    3,32305    0,62780 
   5179        9,70      10,00    1,13245    1,85872 
   5180       17,00      20,00    2,91824    0,67362 
   5181       37,00      38,00    2,71422    1,03142 
   5182        6,00       8,00    0,41624    0,95412 
   5183       15,00      17,00    1,62153    0,84141 
   5184      290,00     292,00    5,36178    0,70562 
   5185       19,70      20,00    2,85860    1,87807 
   5186        5,00       6,00   -1,17031    1,11185 
   5187       48,70      49,00    5,95264    1,84332 
   5188       13,70      14,00    5,84696    1,85540 
   5189       35,00      36,00    1,92213    1,01421 
   5190       33,00      34,00    2,04158    1,03306 
   5191       16,00      17,00    0,52596    1,03896 
   5192       16,70      17,00    2,33398    1,84573 
   5193        9,70      10,00    1,13245    1,85872 
   5194       28,00      30,00    0,46803    0,74608 
   5195       11,70      12,00    1,36283    1,84559 
   5196        8,00       9,00    1,48176    1,30997 
   5197       50,00      56,00    2,04279    0,50862 
   5198       21,70      22,00    6,07024    1,82857 
   5199       42,70      43,00    5,34475    1,83466 
   5200       19,70      20,00    1,87928    1,84184 
   5201       19,70      20,00    5,60185    1,84571 
   5202       92,70      93,00    6,10137    1,81981 
   5203       27,00      28,00    1,88700    1,02634 
   5204        3,00       5,00   -1,84922    0,92309 
   5205       58,00      59,00    3,15960    1,03174 
   5206      146,70     147,00    7,10213    1,82906 
   5207       51,70      52,00    6,54715    1,83556 
   5208      238,70     239,00    7,57342    1,81854 
   5209        0,30       2,00   -4,14808    1,98004 
   5210      146,70     147,00    6,92539    1,83230 
   5211      107,70     108,00    6,57105    1,81858 
   5212       37,70      38,00    6,31847    1,83697 
   5213       82,70      83,00    6,66369    1,82535 
   5214       15,00      16,00    0,45771    1,04598 
   5215       54,00      56,00    2,87634    0,72999 
   5216      142,70     143,00    6,62555    1,83156 
   5217       59,70      60,00    4,36390    1,81062 
   5218       46,00      47,00    2,94683    1,01941 
   5219      116,70     117,00    5,48907    1,81249 
   5220      102,70     103,00    6,16873    1,82664 
   5221       72,00      74,00    3,18515    0,73072 
   5222       94,70      95,00    5,42252    1,82288 
   5223       85,00      91,00    2,16611    0,44116 
   5224       45,00      49,00    1,28640    0,55076 
   5225        8,00       9,00   -0,13684    1,08240 
   5226       57,00      60,00    2,74482    0,59516 
   5227       23,00      24,00    2,47935    1,03588 
   5228       32,00      35,00    2,30958    0,64678 
   5229       28,70      29,00    3,26907    1,84780 
   5230       87,00      90,00    2,95717    0,60270 
   5231       79,00      81,00    2,95866    0,72419 
   5232       35,70      36,00    4,54258    1,82679 
   5233       96,00      97,00    4,13735    1,00448 
   5234       85,00      90,00    2,85725    0,46714 
   5235       31,00      34,00    0,60760    0,62905 
   5236        5,00       6,00    1,60657    1,11510 
   5237       16,00      24,00    0,36006    0,45026 
   5238      161,70     162,00    6,27701    1,82873 
   5239       52,00      65,00    1,44328    0,34743 
   5240       14,70      15,00    2,33909    1,86520 
   5241      147,00     149,00    4,16112    0,71424 
   5242       33,00      37,00    0,91004    0,55950 
   5243       52,00      53,00    4,76855    1,02985 
   5244      132,00     133,00    5,14492    0,99691 
   5245       26,00      31,00    1,44412    0,54310 
   5246       22,00      23,00    2,37443    1,04837 
   5247       27,70      28,00    3,88037    1,89437 
   5248       96,00      97,00    3,87494    1,00708 
   5249        9,70      10,00    1,13245    1,85872 
   5250       34,00      35,00    2,17930    1,05770 
   5251       32,00      33,00    3,96913    1,03343 
   5252       47,00      49,00    2,43829    0,72667 
   5253      230,70     231,00    7,28038    1,81721 
   5254       69,70      70,00    5,86878    1,84303 
   5255       60,00      61,00    4,46912    1,02388 
   5256      213,70     214,00    7,47208    1,82179 
   5257       18,00      19,00    2,13782    1,06040 
   5258       29,70      30,00    4,45390    1,83221 
   5259       37,00      38,00    2,40277    1,03723 
   5260       27,70      28,00    2,89387    1,82086 
   5261       11,00      16,00   -1,84527    0,54968 
   5262       39,70      40,00    5,62316    1,84345 
   5263       73,70      74,00    4,88706    1,82929 
   5264       45,00      46,00    4,10005    1,03313 
   5265       55,00      56,00    3,03475    1,00756 
   5266       50,00      62,00    0,20526    0,35208 
   5267       34,00      36,00    1,16818    0,74458 
   5268        0,30       2,00   -3,82678    2,01343 
   5269        4,00       8,00   -2,32235    0,74769 
   5270       47,00      55,00   -0,15993    0,40137 
   5271       17,00      20,00   -0,53248    0,71692 
   5272        4,00       6,00   -2,13688    0,87518 
   5273        0,30       2,00   -4,21334    1,97515 
   5274       84,00      99,00    1,03834    0,31287 
   5275       66,00      68,00    3,57576    0,73114 
   5276       31,00      37,00   -0,40590    0,46189 
   5277       25,00      26,00    0,85072    1,01872 
   5278        6,00       8,00   -1,72768    0,82845 
   5279       23,00      24,00    0,92313    1,01452 
   5280      153,00     155,00    5,26537    0,72037 
   5281       25,00      26,00    2,14633    1,02976 
   5282       45,70      46,00    3,33043    1,83336 
   5283       78,00      83,00    3,27697    0,47781 
   5284        9,00      14,00   -1,64521    0,64596 
   5285       33,70      34,00    3,14703    1,85019 
   5286       27,70      28,00    2,22285    1,83502 
   5287       73,00      83,00    0,22729    0,35680 
   5288        2,00       9,00   -3,51793    0,89855 
   5289       61,00      63,00    2,65419    0,75218 
   5290       35,00      38,00    3,08972    0,62731 
   5291       40,70      41,00    4,06546    1,87288 
   5292        2,00       4,00   -2,56960    1,03523 
   5293       77,70      78,00    6,00679    1,82634 
   5294        8,00       9,00   -0,27487    1,08151 
   5295       70,00      75,00    2,62478    0,48556 
   5296       31,00      35,00    0,40149    0,56048 
   5297       13,00      19,00   -0,78307    0,60732 
   5298       10,00      15,00   -1,14497    0,73992 
   5299        2,00       5,00   -1,86193    1,07442 
   5300        7,00       9,00    0,75879    0,90209 
   5301        5,00      30,00   -2,43391    0,60865 
   5302       78,70      79,00    6,58648    1,82992 
   5303        0,30       3,00   -3,20309    2,00223 
   5304        6,00       7,00    2,24272    1,09299 
   5305       89,00      90,00    5,51204    1,01347 
   5306       39,70      40,00    3,62558    1,83139 
   5307        9,70      10,00    1,13245    1,85872 
   5308       30,70      31,00    2,67498    1,82580 
   5309       43,00      44,00    2,76842    1,01938 
   5310        7,00      10,00   -1,35223    0,71492 
   5311       33,00      37,00    1,30899    0,55832 
   5312       22,00      25,00   -0,40259    0,62562 
   5313       56,00      58,00    2,77140    0,72871 
   5314        5,70       6,00    2,39167    1,86274 
   5315        1,00       2,00    1,07993    1,41945 
   5316       12,00      15,00    1,34953    0,71501 
   5317       21,70      22,00    2,29712    1,84539 
   5318       31,00      33,00    1,74367    0,75677 
   5319      140,70     141,00    6,05847    1,83398 
   5320       61,00      63,00    3,01621    0,73143 
   5321       58,70      59,00    4,86520    1,82910 
   5322       19,70      20,00    5,41546    1,83891 
   5323       22,00      24,00    1,49970    0,78645 
   5324       51,00      52,00    3,91186    1,02076 
   5325       47,00      53,00    1,47851    0,46497 
   5326       13,00      17,00    0,14134    0,59532 
   5327        8,00       9,00   -0,49526    1,07652 
   5328       19,70      20,00    3,68286    1,85043 
   5329       23,70      24,00    2,17206    1,83736 
   5330       99,00     100,00    5,70891    1,00595 
   5331       78,00      81,00    4,06630    0,60477 
   5332      214,70     215,00    6,80998    1,82436 
   5333       57,00      62,00    2,21720    0,49385 
   5334      108,00     110,00    3,35725    0,71818 
   5335      272,70     273,00    7,63709    1,80921 
   5336      184,70     185,00    6,71299    1,82649 
   5337       68,00      72,00    2,75328    0,52272 
   5338      232,70     233,00    6,65492    1,82399 
   5339      112,00     114,00    3,40583    0,71535 
   5340      172,70     173,00    6,80050    1,82642 
   5341      260,70     261,00    6,73258    1,80983 
   5342      231,70     232,00    7,60227    1,81865 
   5343      163,70     164,00    6,96681    1,82961 
   5344      160,70     161,00    7,20735    1,82933 
   5345      115,00     116,00    5,21164    1,01014 
   5346      298,70     299,00    7,47651    1,80693 
   5347       92,70      93,00    6,92610    1,81291 
   5348       51,00      52,00    3,45468    1,01604 
   5349      127,70     128,00    7,10188    1,83187 
   5350      207,70     208,00    7,37571    1,82336 
   5351      187,00     188,00    5,20839    1,00733 
   5352        9,00      10,00   -0,16384    1,06142 
   5353        8,00       9,00   -0,34454    1,07427 
   5354       23,70      24,00    4,78198    1,84030 
   5355       10,00      12,00    0,26805    0,98595 
   5356        1,00       2,00   -2,59881    1,42803 
   5357       14,00      18,00   -1,07072    0,58193 
   5358        1,00       2,00   -2,78130    1,41736 
   5359        2,00       3,00   -2,14610    1,23269 
   5360       14,00      15,00    1,21443    1,05206 
   5361        4,00       5,00    1,58788    1,16441 
   5362        9,00      10,00   -0,40714    1,06881 
   5363       35,00      39,00    2,56856    0,59014 
   5364        1,00       2,00   -0,18857    1,81471 
   5365       16,00      17,00    0,57069    1,03730 
   5366       54,00      60,00    1,97980    0,45595 
   5367       56,00      62,00    2,78836    0,48936 
   5368       13,70      14,00    1,51076    1,83993 
   5369       20,00      22,00    1,43161    0,81421 
   5370       15,00      17,00    1,77938    0,82142 
   5371        5,00       7,00   -1,65692    0,86049 
   5372        4,00       5,00   -1,11962    1,14827 
   5373        1,00       2,00   -2,04144    2,67099 
   5374        1,00       2,00   -1,80736    2,95496 
   5375        6,00       8,00   -1,15686    0,84944 
   5376        5,00       7,00   -0,58987    0,99964 
   5377       25,00      35,00    0,51905    0,40420 
   5378       24,00      32,00    0,87235    0,44789 
   5379       15,70      16,00    1,77294    1,82528 
   5380       13,00      25,00   -1,95977    0,44239 
   5381        1,00       5,00   -4,36280    1,13820 
   5382        4,00       6,00   -1,49345    1,11592 
   5383       10,00      12,00    0,35980    0,84013 
   5384       50,00      51,00    2,39984    1,01879 
   5385        4,00       5,00   -1,44252    1,13051 
   5386        1,00       3,00    0,57738    1,23866 
   5387       33,70      34,00    3,19603    1,83896 
   5388        2,00       5,00   -2,07874    0,95324 
   5389       28,00      29,00    1,64481    1,03304 
   5390       29,00      30,00    1,86032    1,03081 
   5391       54,70      55,00    4,72222    1,83191 
   5392       13,70      14,00    1,54291    1,84510 
   5393        5,00       7,00    0,16154    0,98779 
   5394        3,00       4,00   -1,30268    1,25775 
   5395        7,00       9,00   -0,80776    0,84832 
   5396        4,70       5,00    0,30754    1,90576 
   5397       35,00      36,00    2,31629    1,03090 
   5398       52,00      54,00    2,74107    0,73667 
   5399       16,00      17,00    3,56971    1,06072 
   5400       14,00      16,00    0,62073    0,81588 
   5401       20,00      21,00    2,91435    1,05426 
   5402       27,70      28,00    3,45170    1,84878 
   5403       15,70      16,00    3,79379    1,84784 
   5404       18,70      19,00    3,61048    1,84412 
   5405       11,00      12,00    3,03646    1,05114 
   5406       51,70      52,00    4,94787    1,81919 
   5407       45,70      46,00    4,50164    1,83524 
   5408       45,70      46,00    5,59385    1,84776 
   5409       42,70      43,00    4,20325    1,81654 
   5410       11,70      12,00    2,39405    1,86188 
   5411       15,70      16,00    2,44914    1,86191 
   5412        9,70      10,00    2,21689    1,88133 
   5413       22,00      25,00    0,17997    0,63361 
   5414       44,00      47,00    2,75442    0,61218 
   5415       13,70      14,00    2,20541    1,85227 
   5416       14,00      15,00    2,81311    1,06521 
   5417        6,00       7,00    3,45589    1,15437 
   5418        8,00      11,00   -1,60158    0,76404 
   5419       15,00      20,00   -0,51896    0,55510 
   5420       60,70      61,00    5,20780    1,83230 
   5421       51,70      52,00    4,20231    1,85331 
   5422       44,00      45,00    2,67068    1,07586 
   5423       20,00      24,00    0,06429    0,59987 
   5424       59,00      60,00    2,93165    1,01174 
   5425       23,00      28,00   -0,85329    0,50433 
   5426        0,30       3,00   -3,73020    1,95749 
   5427        1,00       5,00   -4,24671    1,14707 
   5428       13,70      14,00    1,58128    1,83916 
   5429        3,00      10,00   -3,13857    0,69934 
   5430       34,00      37,00    2,06756    0,63933 
   5431       18,70      19,00    1,98191    1,84223 
   5432       26,00      27,00    1,25483    1,02664 
   5433       13,00      19,00   -0,10289    0,64942 
   5434        1,00       4,00   -4,48742    1,15849 
   5435       45,00      48,00    1,98702    0,62461 
   5436        1,00       2,00   -3,01137    1,41587 
   5437       31,00      32,00    2,05312    1,03405 
   5438       35,00      38,00    2,03194    0,61020 
   5439      101,00     102,00    3,81424    1,01773 
   5440       21,00      24,00   -0,14756    0,63246 
   5441      156,00     157,00    4,73881    1,00700 
   5442      111,00     113,00    3,18580    0,72305 
   5443      132,70     133,00    5,80168    1,83076 
   5444       18,00      19,00    1,44735    1,08316 
   5445       63,00      64,00    3,12376    1,03907 
   5446       21,00      22,00    1,46649    1,06678 
   5447       40,00      41,00    2,72653    1,07751 
   5448      109,70     110,00    5,41517    1,81795 
   5449       38,00      41,00    1,27239    0,67983 
   5450      172,70     173,00    5,86098    1,82740 
   5451       32,00      34,00    1,69388    0,81464 
   5452       31,00      38,00    0,50569    0,48997 
   5453       19,70      20,00    3,10958    1,82991 
   5454       61,70      62,00    5,79792    1,83750 
   5455       29,70      30,00    5,52471    1,85391 
   5456       65,70      66,00    5,03521    1,83033 
   5457       22,00      23,00    2,60561    1,06622 
   5458       16,70      17,00    3,63374    1,85048 
   5459      121,70     122,00    6,46999    1,83423 
   5460       11,70      12,00    2,91664    1,85309 
   5461       50,70      51,00    5,77603    1,84635 
   5462       11,70      12,00    2,06994    1,85595 
   5463       37,70      38,00    4,84241    1,82049 
   5464       11,70      12,00    2,04522    1,85934 
   5465       75,70      76,00    6,11638    1,83451 
   5466       13,70      14,00    1,62948    1,83506 
   5467       83,70      84,00    5,82800    1,82363 
   5468       21,70      22,00    4,18726    1,84639 
   5469       57,00      58,00    3,74143    1,01812 
   5470       77,70      78,00    5,39072    1,82634 
   5471       94,70      95,00    6,17357    1,81315 
   5472       44,70      45,00    3,41694    1,83498 
   5473        3,00       4,00    1,16938    1,18335 
   5474       31,00      32,00    3,21597    1,02479 
   5475       12,00      14,00    0,31649    0,88295 
   5476        7,00       8,00    0,30974    1,09675 
   5477       18,00      20,00    0,70190    0,88717 
   5478      131,70     132,00    6,32562    1,83021 
   5479       58,70      59,00    6,10253    1,84091 
   5480       25,70      26,00    3,61609    1,84198 
   5481       25,70      26,00    2,58077    1,82982 
   5482       27,70      28,00    4,21370    1,83238 
   5483       26,00      30,00    0,11641    0,55357 
   5484        8,70       9,00    2,38924    1,87167 
   5485       11,70      12,00    1,49932    1,84356 
   5486       26,70      27,00    4,50947    1,84174 
   5487        5,00       7,00   -1,66882    0,86593 
   5488       18,00      20,00   -0,18197    0,75004 
   5489        9,00      11,00   -0,81761    0,80376 
   5490       30,00      33,00    1,06663    0,63310 
   5491       10,00      11,00    0,07495    1,07320 
   5492        3,00       7,00   -2,77788    0,78481 
   5493       51,00      58,00    0,05766    0,41898 
   5494        9,70      10,00    1,10966    1,86718 
   5495       52,70      53,00    4,77727    1,83344 
   5496        1,00       2,00   -3,01137    1,41587 
   5497       45,70      46,00    4,43187    1,83157 
   5498        1,00       3,00   -3,22637    1,22025 
   5499       83,00      86,00    3,22713    0,59650 
   5500      219,00     220,00    5,81583    1,00538 
   5501       15,70      16,00    2,38448    1,85136 
   5502        2,00       3,00   -1,98699    1,27754 
   5503       29,70      30,00    2,29947    1,83211 
   5504        2,70       3,00   -0,75851    1,93215 
   5505        6,00       7,00   -0,78431    1,08613 
   5506        5,00       6,00   -0,67795    1,12832 
   5507        1,00       2,00   -3,03686    1,44104 
   5508       29,00      31,00    2,85642    0,73605 
   5509       37,00      39,00    2,88974    0,73426 
   5510       85,70      86,00    6,34975    1,82550 
   5511       51,70      52,00    6,14378    1,83923 
   5512       55,70      56,00    6,22883    1,83634 
   5513       61,70      62,00    6,28767    1,83368 
   5514       27,00      28,00    2,71397    1,03918 
   5515       25,70      26,00    3,03637    1,83870 
   5516       11,00      12,00    0,08310    1,05342 
   5517        3,70       4,00    0,96133    1,93619 
   5518       23,70      24,00    3,49347    1,84475 
   5519       34,00      35,00    3,24935    1,04583 
   5520       45,00      52,00    1,53366    0,41906 
   5521        9,70      10,00    1,13245    1,85872 
   5522       32,00      40,00    1,19104    0,41864 
   5523      267,70     268,00    6,98949    1,80994 
   5524       13,00      14,00    0,42763    1,04745 
   5525       24,00      26,00    1,86284    0,81063 
   5526       22,00      23,00    0,74665    1,02583 
   5527       15,00      19,00   -1,06721    0,57905 
   5528        5,00       7,00   -1,67368    0,86753 
   5529       13,70      14,00    1,64285    1,83585 
   5530       43,00      44,00    3,58027    1,02031 
   5531       11,70      12,00    1,44475    1,85488 
   5532       32,00      35,00    1,94743    0,62044 
   5533        3,00       4,00   -1,72209    1,16647 
   5534       16,00      18,00    1,64259    0,80916 
   5535       16,00      17,00    0,37032    1,04599 
   5536       13,70      14,00    1,62019    1,84048 
   5537       32,70      33,00    3,94135    1,85125 
   5538        7,00      10,00    1,25366    0,73506 
   5539       23,00      25,00    3,61732    0,74630 
   5540      138,70     139,00    6,56837    1,83139 
   5541        1,00       2,00   -2,80289    1,50919 
   5542        2,70       3,00   -0,62769    1,91856 
   5543       12,00      13,00    1,67088    1,05875 
   5544       15,00      16,00    0,55048    1,03954 
   5545       10,00      13,00    0,14544    0,70112 
   5546       20,00      22,00    0,34888    0,76551 
   5547        4,00       6,00   -1,88043    0,86826 
   5548       60,70      61,00    5,18490    1,82765 
   5549       10,00      12,00   -0,64473    0,79114 
   5550        8,00       9,00   -0,26295    1,06327 
   5551       16,00      18,00   -0,22370    0,75428 
   5552       13,00      16,00   -0,50330    0,67866 
   5553       15,70      16,00    1,70496    1,83145 
   5554       77,70      78,00    6,60423    1,82566 
   5555       14,00      16,00   -0,46216    0,76444 
   5556      107,70     108,00    6,13314    1,82295 
   5557       13,70      14,00    2,85578    1,86015 
   5558       53,70      54,00    4,33364    1,81729 
   5559       50,70      51,00    3,88949    1,82671 
   5560       11,70      12,00    1,40826    1,85556 
   5561        4,00       7,00   -2,18217    0,80683 
   5562      204,70     205,00    7,52833    1,82248 
   5563       13,70      14,00    2,57575    1,85746 
   5564       11,70      12,00    2,25718    1,85503 
   5565       11,70      12,00    1,88632    1,82902 
   5566       11,70      12,00    2,06994    1,85595 
   5567        0,30       2,00   -6,02827    1,96681 
   5568       12,70      13,00    2,14723    1,87665 
   5569       13,00      16,00    0,05378    0,67523 
   5570       11,70      12,00    2,25718    1,85503 
   5571       13,70      14,00    2,35718    1,84875 
   5572       15,70      16,00    2,38448    1,85136 
   5573       13,70      14,00    1,90796    1,85414 
   5574       13,70      14,00    2,57575    1,85746 
   5575        9,70      10,00    1,72832    1,84850 
   5576       10,70      11,00    1,99882    1,87165 
   5577       13,70      14,00    2,57575    1,85746 
   5578       11,70      12,00    2,04522    1,85934 
   5579       15,70      16,00    2,62196    1,85080 
   5580       13,70      14,00    2,22103    1,85064 
   5581       63,00      65,00    3,72983    0,73998 
   5582       67,00      69,00    3,40587    0,72663 
   5583       90,00      91,00    4,38302    1,00767 
   5584       42,70      43,00    4,69713    1,83410 
   5585       52,00      53,00    3,74448    1,01354 
   5586       38,00      39,00    3,04362    1,02225 
   5587       52,00      55,00    2,53924    0,62180 
   5588       12,70      13,00    1,40770    1,84747 
   5589       56,00      57,00    3,13893    1,03854 
   5590       91,70      92,00    6,35980    1,82414 
   5591       18,00      19,00    1,49340    1,07818 
   5592       26,00      29,00    2,35655    0,64461 
   5593        1,00       3,00   -0,55573    1,24795 
   5594       12,70      13,00    3,68856    1,91412 
   5595       34,70      35,00    4,06358    1,84829 
   5596       20,00      21,00    1,70518    1,17301 
   5597       43,70      44,00    6,31508    1,83608 
   5598       29,70      30,00    4,71976    1,83513 
   5599       15,70      16,00    3,06142    1,86419 
   5600        9,00      10,00    2,53935    1,06862 
   5601        8,00       9,00   -0,09361    1,08595 
   5602        1,00       2,00   -2,61419    2,12364 
   5603        2,00       6,00   -2,92363    0,91762 
   5604        2,70       3,00   -0,36857    1,92742 
   5605       10,70      11,00    1,06580    1,86192 
   5606       40,00      41,00    2,91338    1,01598 
   5607       10,00      15,00   -0,33258    0,58190 
   5608      139,70     140,00    6,16547    1,82777 
   5609       10,00      11,00    1,73169    1,05891 
   5610      143,70     144,00    5,80319    1,82881 
   5611       24,00      27,00    0,78054    0,64818 
   5612        4,00       5,00    0,33980    1,15459 
   5613       56,00      57,00    3,34219    1,01000 
   5614       15,70      16,00    1,74219    1,82726 
   5615        0,30       3,00   -4,46930    1,93366 
   5616       19,70      20,00    1,96576    1,84406 
   5617        6,00      11,00   -2,13335    0,61390 
   5618       24,00      26,00    0,95703    0,77514 
   5619        2,00       3,00    0,71625    1,22814 
   5620        9,70      10,00    1,13245    1,85872 
   5621       15,70      16,00    2,71542    1,84748 
   5622       11,70      12,00    1,88632    1,82902 
   5623       10,70      11,00    2,02355    1,86195 
   5624        9,70      10,00    1,72832    1,84850 
   5625       13,70      14,00    2,51654    1,85850 
   5626       10,70      11,00    2,02355    1,86195 
   5627        9,70      10,00    1,96176    1,83875 
   5628       13,70      14,00    2,51639    1,85850 
   5629       15,70      16,00    2,77530    1,84428 
   5630       13,70      14,00    2,57575    1,85746 
   5631       21,70      22,00    2,89200    1,82672 
   5632       15,70      16,00    2,66372    1,85027 
   5633       13,70      14,00    2,57575    1,85746 
   5634       15,70      16,00    2,73080    1,84315 
   5635       13,70      14,00    2,42875    1,85854 
   5636       14,00      16,00    0,58414    0,78484 
   5637       13,70      14,00    2,57575    1,85746 
   5638       15,70      16,00    2,71554    1,84748 
   5639       10,70      11,00    2,02355    1,86195 
   5640        3,00       4,00   -1,29258    1,20597 
   5641       65,70      66,00    4,79635    1,83086 
   5642      195,70     196,00    7,39313    1,82555 
   5643      186,00     188,00    5,60039    0,71557 
   5644      202,70     203,00    7,57712    1,82407 
   5645      180,70     181,00    7,74909    1,82068 
   5646      131,70     132,00    7,42121    1,82965 
   5647      105,70     106,00    6,85546    1,81432 
   5648      258,70     259,00    7,82767    1,81433 
   5649      114,70     115,00    7,20080    1,83044 
   5650      133,70     134,00    7,19219    1,83010 
   5651       21,70      22,00    3,80895    1,84543 
   5652       23,00      25,00    2,35911    0,75876 
   5653       18,70      19,00    2,96741    1,84673 
   5654       17,00      18,00    1,73960    1,05558 
   5655       15,70      16,00    1,89965    1,85550 
